Iup(max),[Trpn]max,"gb,Ca",gCaL,INaCa(max),"Ip,Ca(max)",[Cmdn]max,"tau,tr","Tref,a","TRPN50,a","nTm,a","nTRPN,a","kTRPN,a","rs,a","rw,a","Aeff,a","ku,a","beta1,a","beta0,a","gamma,s,a","gamma,w,a","phi,a","ca50,a","nu,a","mu,a"
0.00709134,0.104373,0.00139959,0.170877,1146.74,0.262164,0.0387497,155.872,65.6283,0.478409,4.91371,2.82204,0.137484,0.137408,0.488022,27.6819,0.581957,-3.48324,3.19988,0.00770234,0.77728,3.13777,1.10805,4.2669,10.6735
0.00624855,0.0880633,0.000635832,0.163879,1980.37,0.355982,0.031431,209.432,92.2197,0.326089,6.24076,1.91449,0.0600588,0.237667,0.541146,14.3351,0.922844,-1.33129,2.91301,0.011512,0.419466,1.98002,1.01706,9.07282,6.0861
0.00700555,0.0752037,0.00117463,0.12812,1083.31,0.29761,0.0514318,205.397,162.959,0.32069,6.16253,2.35256,0.0760068,0.197231,0.700155,30.9886,0.525884,-3.48417,3.40538,0.00694973,0.80855,1.97853,1.01962,4.27914,7.3452
0.00657832,0.0797613,0.00122989,0.0971658,1398.26,0.19945,0.0693579,147.55,164.955,0.477077,6.34245,2.7489,0.050711,0.368067,0.5805,15.8723,1.23876,-1.90546,2.26079,0.00619506,0.680235,1.79376,1.00008,8.65976,13.3089
0.00609417,0.0840803,0.00142221,0.0722177,1367.1,0.207083,0.0296419,141.422,104.008,0.331473,2.6715,2.3314,0.145797,0.187299,0.456894,27.7485,1.39847,-1.43187,1.47212,0.00635668,0.465978,3.23683,0.601709,7.45434,5.14326
0.00559506,0.0645095,0.000940066,0.124147,2191.61,0.185215,0.0613593,243.623,98.1265,0.290787,2.54865,2.45804,0.107057,0.161511,0.638547,25.7703,1.34531,-1.3613,3.23501,0.01009,0.563757,1.81052,1.13359,8.55981,7.93672
0.00385068,0.0484954,0.00126849,0.138588,1443.73,0.296985,0.053816,171.041,117.411,0.433175,6.35691,1.25816,0.0752657,0.15324,0.619065,27.9766,1.49198,-2.07454,2.16002,0.00817959,0.609938,1.36302,1.25119,6.50637,7.75587
0.0049758,0.0549606,0.00159635,0.110253,1972.09,0.185513,0.0416326,242.587,69.2444,0.44877,3.23619,2.29476,0.105239,0.20933,0.585721,15.2903,1.44549,-2.58373,3.39691,0.0104794,0.654524,3.01289,0.7013,10.0913,6.10254
0.00626591,0.0832115,0.000787271,0.146248,1659.88,0.381546,0.065851,164.711,64.5435,0.407843,3.35931,1.924,0.140975,0.184397,0.522283,33.2032,0.643349,-2.43917,2.78613,0.00999811,0.808925,1.90221,1.06808,5.72532,10.3403
0.00346371,0.0516673,0.0013678,0.101081,1228.62,0.245689,0.0403939,247.436,130.418,0.503178,3.87467,2.26672,0.107329,0.194407,0.382282,22.6522,0.967718,-3.04381,3.10899,0.0103905,0.428896,2.82949,0.650785,8.9214,12.5745
0.00612998,0.0618006,0.00130368,0.131618,2346.64,0.26346,0.044417,123.092,159.59,0.252723,4.77843,1.81705,0.0622634,0.209565,0.548183,24.3742,0.794173,-1.25083,1.84823,0.00679285,0.918729,2.76234,0.625805,5.36443,7.471
0.00533906,0.0512334,0.00151443,0.0725244,954.691,0.207717,0.0386601,246.298,125.027,0.374193,5.5418,1.7542,0.114744,0.25276,0.346284,26.2028,1.07013,-1.2455,2.18487,0.0122017,0.845247,3.00685,1.17862,9.16383,10.249
0.00511282,0.0660994,0.00166659,0.153245,2011.61,0.327098,0.0472466,260.012,67.407,0.515609,5.8928,1.64758,0.0740093,0.15496,0.6311,17.183,0.764297,-3.59008,3.17092,0.00601282,0.435372,3.06933,0.704152,6.33329,5.18622
0.00287376,0.0384383,0.00161217,0.180819,2272.73,0.232349,0.0591503,237.374,63.0243,0.439731,4.23362,2.7155,0.124975,0.29666,0.701304,26.2612,1.00738,-3.21181,2.71047,0.0106061,0.628908,1.1251,0.650153,3.79559,12.921
0.00289583,0.0597981,0.00148325,0.176749,1780.57,0.326606,0.030317,123.912,127.515,0.506386,4.93213,1.62585,0.0783276,0.30093,0.288226,26.0567,1.03779,-2.21524,1.25716,0.00653864,0.868861,2.9875,0.831926,9.3279,5.45908
0.00520905,0.0435931,0.000990798,0.162332,1804.38,0.393887,0.053516,260.666,167.005,0.343138,2.53284,2.2891,0.0624424,0.28628,0.59378,29.765,0.614196,-3.49328,2.15475,0.00760003,0.648797,1.54962,0.844736,4.30134,8.13377
0.00733214,0.0649734,0.001277,0.095064,898.374,0.229183,0.0583637,264.119,154.733,0.354202,4.45633,1.96478,0.11914,0.308678,0.615059,17.1,1.35891,-3.15993,1.68937,0.00809353,0.376684,1.54331,0.77908,5.43807,8.39707
0.00524405,0.0663275,0.00154402,0.091685,2040.94,0.243719,0.0697663,240.341,121.096,0.43624,2.98187,2.2596,0.113614,0.203348,0.489552,22.195,1.48805,-2.5552,2.54937,0.0125026,0.551369,2.17965,0.576842,4.85484,7.56752
0.00651028,0.0865329,0.00145654,0.151477,1914.12,0.35615,0.065728,113.455,99.8147,0.449721,3.58229,1.55689,0.0759551,0.16273,0.710443,28.5972,1.3265,-2.41345,2.26966,0.00562725,0.528549,2.9586,0.662362,4.66369,9.7958
0.00456005,0.0378829,0.00153621,0.13733,2232.24,0.168138,0.0736188,109.441,65.7606,0.385226,5.52297,2.95568,0.0699811,0.222434,0.748759,22.1302,1.27924,-1.47657,3.32115,0.00537687,0.664159,1.27963,0.823763,5.41503,8.38603
0.00622715,0.0644296,0.00133652,0.137446,2315.23,0.186366,0.0574835,191.903,123.17,0.405251,7.03025,1.62607,0.0635502,0.183057,0.4798,24.3858,1.4934,-2.04844,1.63453,0.011892,0.506717,1.28226,1.23423,9.03326,8.68374
0.00451203,0.0772245,0.00154169,0.0819377,926.989,0.18637,0.0533006,100.389,63.3934,0.384194,4.09543,2.81583,0.147089,0.339933,0.747896,26.6398,1.36652,-3.27466,2.88722,0.00874054,0.417931,2.22368,1.015,4.45592,10.3483
0.00322976,0.0479134,0.00152725,0.0859401,1216.43,0.373224,0.0343345,105.956,62.0487,0.372447,5.33365,2.9963,0.107157,0.323354,0.652783,13.3716,1.46063,-2.91941,2.82029,0.00558344,0.488937,1.918,1.03045,9.51737,9.54984
0.00346255,0.0604215,0.00124567,0.130198,1859.47,0.332318,0.0333435,96.8012,66.6419,0.189204,3.02122,2.79898,0.0837503,0.326192,0.310043,13.8431,0.916541,-2.19523,2.73773,0.0115304,0.691762,2.55941,1.0786,4.32613,6.41933
0.00466582,0.0898182,0.000947444,0.151088,1097.31,0.347105,0.0297117,213.298,95.3236,0.33845,6.40926,2.72451,0.109071,0.14704,0.599307,31.6591,1.39376,-2.42582,2.61178,0.00605414,0.576464,1.17537,0.760576,8.58383,8.46329
0.00675751,0.0749739,0.00151309,0.123135,1410.16,0.390294,0.025276,197.041,87.2688,0.204691,5.86976,1.9441,0.11983,0.293422,0.571006,14.3874,0.912127,-1.79727,1.45878,0.00898376,0.362103,2.25661,0.898299,9.01674,6.5308
0.00501739,0.0773592,0.000965428,0.168683,960.446,0.372205,0.0509117,166.211,89.5576,0.311612,3.28088,2.14427,0.141579,0.242379,0.729331,36.2655,1.26526,-1.73712,3.03773,0.00574289,0.547338,2.00833,0.917353,4.72335,12.5068
0.00572243,0.0429264,0.00158913,0.0846461,857.562,0.312717,0.0645726,265.109,152.973,0.368002,6.98309,1.7565,0.0539843,0.213481,0.532235,21.0087,1.41874,-1.34542,2.66201,0.0103764,0.609817,2.69792,0.92809,4.72087,9.72009
0.00643248,0.0809886,0.00136821,0.15897,1956.61,0.383786,0.0444707,230.361,89.8416,0.375799,3.88124,1.61932,0.13936,0.217133,0.601524,18.0265,1.27818,-1.39257,2.66436,0.0099417,0.593763,1.63723,1.23197,4.52741,11.6159
0.00492677,0.0625435,0.00102951,0.174289,1910.24,0.253169,0.0452281,128.666,105.188,0.287337,5.29908,1.86569,0.138524,0.17471,0.485414,31.7007,1.18593,-3.54235,1.52821,0.00815246,0.535933,1.82354,1.08723,3.73655,4.9354
0.00635579,0.0892687,0.00160163,0.115647,2224.71,0.272619,0.0662474,106.709,127.902,0.446636,5.80817,1.13978,0.149528,0.311939,0.404763,22.3684,1.33081,-1.26069,3.41983,0.00868604,0.852716,1.67743,1.22754,5.61665,4.58848
0.00352709,0.0361099,0.0010918,0.119279,1049.62,0.360745,0.0548344,113.253,159.808,0.508392,2.78097,1.40757,0.118414,0.349568,0.714138,34.9019,0.880701,-2.21214,1.29074,0.00542441,0.806804,2.47531,1.27705,7.90899,8.66709
0.00543394,0.0981534,0.0012976,0.158075,1940.72,0.30479,0.0375814,107.025,109.334,0.344534,5.25972,1.94816,0.137016,0.371422,0.617059,26.7505,1.01417,-3.01423,1.37244,0.00712382,0.506194,2.93875,1.05547,6.35795,10.2662
0.0053918,0.0834453,0.00120253,0.149545,2251.32,0.159678,0.0290657,258.766,63.3684,0.244206,6.30233,2.80699,0.0804579,0.239751,0.665903,21.0767,0.817388,-3.03683,1.65697,0.0109087,0.909118,2.23231,0.957632,5.96958,6.02942
0.00659273,0.0965663,0.00155384,0.0764765,2130.7,0.286214,0.0296454,142.836,131.096,0.400313,6.21604,1.25512,0.0761225,0.218288,0.664437,15.6473,0.690918,-1.66361,2.31214,0.00563179,0.688095,2.92644,0.743862,8.76664,7.6028
0.00255278,0.0784515,0.000661675,0.139735,2037.54,0.407975,0.0499018,214.969,136.902,0.244816,4.29639,1.78326,0.0565465,0.190205,0.3695,37.015,1.01549,-3.0551,2.61847,0.00601445,0.739147,1.88997,1.21719,5.43936,5.38081
0.00377527,0.0589884,0.0016686,0.132668,1108.27,0.301295,0.0590101,263.258,159.714,0.448156,2.89197,2.05536,0.139504,0.140617,0.404793,19.868,0.533296,-2.63016,1.71987,0.00837164,0.842674,2.11565,0.840143,4.13189,5.06293
0.00277257,0.0491557,0.00164676,0.180348,1315.58,0.379067,0.062539,214.098,102.117,0.387134,3.68491,2.74382,0.11803,0.3448,0.314827,28.5694,1.44918,-2.46898,1.81164,0.011839,0.746377,2.87769,0.743295,9.46646,4.51847
0.00625425,0.0694225,0.000632533,0.180628,1140.22,0.225546,0.0598857,138.711,92.9524,0.405396,6.53921,1.62151,0.0785421,0.158213,0.541927,24.8332,1.07597,-2.42941,1.62884,0.0111189,0.742789,2.50556,1.03801,8.01099,9.76122
0.0041988,0.0689215,0.00160851,0.0832946,1227.89,0.400338,0.0336934,93.6659,101.775,0.517051,6.44846,1.78485,0.13596,0.344382,0.579044,17.2654,1.49784,-2.97182,2.91951,0.0101089,0.533395,1.27772,0.984822,8.0149,5.88198
0.0062919,0.09615,0.00130555,0.140029,1442.6,0.193555,0.0732342,170.028,69.2731,0.319348,3.99362,2.91277,0.12457,0.181539,0.443692,16.7958,0.919283,-3.08312,1.78613,0.00909045,0.747014,2.10433,1.08976,7.25656,8.25467
0.00548803,0.0732381,0.000767824,0.139309,1233.36,0.314593,0.0583434,233.405,67.5399,0.35265,4.01639,1.54869,0.119333,0.188666,0.430325,18.8228,1.11738,-2.19163,3.22241,0.00620606,0.710243,2.03536,0.62714,8.93918,5.24784
0.00419732,0.0547265,0.0007881,0.180096,1494.49,0.401842,0.0287401,196.028,63.9757,0.371741,6.39499,1.65303,0.0816904,0.269129,0.472535,27.2034,1.33018,-3.34743,2.98804,0.0111603,0.835539,2.77594,1.27934,10.1587,12.634
0.00496392,0.0751277,0.00151723,0.0712297,1652.46,0.176079,0.0316802,126.52,72.4135,0.186615,4.57134,2.8226,0.130137,0.282158,0.484937,19.4899,1.36777,-3.54375,1.17215,0.0112452,0.490836,2.03779,0.93742,7.40207,13.1372
0.00442743,0.0515418,0.000868241,0.147953,1268.2,0.331155,0.0663042,199.271,162.474,0.416736,6.10894,1.2532,0.103504,0.21928,0.500536,29.7121,0.894839,-3.07123,2.9627,0.0053396,0.340351,2.88683,0.828019,3.5818,7.66087
0.00709969,0.0959598,0.00102384,0.0991626,1348.48,0.271804,0.0286798,107.722,155.168,0.467655,6.52674,2.46867,0.0961874,0.182702,0.550042,36.9516,0.570957,-3.31488,1.33207,0.0101277,0.885028,2.82371,1.04941,9.65033,6.24813
0.00621812,0.0798734,0.000798696,0.0844683,1088.88,0.149474,0.0615561,179.125,102.441,0.422484,7.15676,2.73413,0.109229,0.303254,0.478142,21.9428,0.925851,-2.07519,2.3569,0.00994646,0.70859,1.13253,0.519165,8.65981,10.0872
0.00657541,0.095098,0.00152118,0.170392,2316.6,0.156946,0.0481513,123.561,82.0851,0.413708,3.75223,1.5148,0.0783135,0.165465,0.377214,28.9523,1.11239,-1.98161,3.25599,0.00777375,0.365941,2.54978,0.956439,6.48031,8.14447
0.00346393,0.0393904,0.00146832,0.168693,2024.08,0.226046,0.0432299,189.608,61.7355,0.509481,7.24852,1.96223,0.128264,0.249479,0.379063,24.2414,1.41151,-1.34368,2.64443,0.0125684,0.488991,1.18959,0.757358,9.22284,10.1664
0.00539474,0.0473931,0.00077314,0.131761,968.878,0.202201,0.0649075,216.225,155.697,0.431973,3.26654,2.76531,0.103029,0.222091,0.421007,17.5762,0.634889,-1.55842,2.22097,0.00866848,0.50706,1.80279,0.947076,7.89673,6.67511
0.00375854,0.0564334,0.000845388,0.141706,1483.16,0.33264,0.058733,141.906,69.9525,0.308309,3.64364,1.06802,0.0891026,0.291567,0.532513,20.8213,1.0237,-2.92329,3.09175,0.00601905,0.553077,1.7431,1.27974,4.88131,9.26858
0.00703971,0.0882151,0.000627431,0.161702,1269.61,0.341114,0.0734428,197.595,69.442,0.417989,4.70648,1.99586,0.11351,0.149489,0.713558,18.0038,0.855404,-1.67223,3.25866,0.0110127,0.723241,2.89569,0.516129,8.72137,6.268
0.00733857,0.0983035,0.000624246,0.183312,940.955,0.355823,0.0743154,142.141,74.108,0.512593,6.3338,1.03117,0.14787,0.326598,0.290535,18.3738,1.06943,-2.06852,2.60333,0.0115157,0.439527,2.75343,1.23882,9.52077,11.4247
0.00619839,0.0932382,0.000845234,0.133466,1973.39,0.359436,0.0611399,193.606,131.75,0.329439,6.71867,2.12398,0.0897174,0.341256,0.49285,35.2295,0.558032,-3.54536,2.29199,0.00876829,0.888738,2.41943,1.15713,9.23416,5.8553
0.00356909,0.0467041,0.00131019,0.166936,1418.62,0.256652,0.0615406,236.274,60.7617,0.315382,4.82794,1.44526,0.0554677,0.289024,0.271485,18.9986,0.950552,-3.03036,1.99444,0.00636961,0.458528,1.99029,0.900225,8.25074,10.8175
0.00301386,0.0601788,0.0016655,0.168452,1262.22,0.407747,0.034012,130.194,96.2738,0.434542,5.94634,1.72988,0.0513694,0.276104,0.378145,26.8608,0.566168,-2.16168,2.12266,0.0112848,0.497946,2.39766,1.13889,5.65381,10.7108
0.00737934,0.0840984,0.00124303,0.152753,2288.7,0.258451,0.0364338,247.011,151.334,0.231256,5.9109,1.86997,0.100784,0.231537,0.62848,24.986,0.933807,-2.68843,2.17488,0.0102841,0.351375,3.24776,1.22991,6.86678,12.7386
0.00673395,0.0530151,0.000753657,0.16557,1654.54,0.257301,0.0490495,262.347,132.306,0.407521,4.55305,2.22803,0.0708118,0.232195,0.320498,32.9634,1.28183,-2.32713,2.80963,0.00705175,0.778378,2.37547,0.814038,4.91856,8.03982
0.00498749,0.0851993,0.00125829,0.119576,830.641,0.271811,0.0590279,109.99,71.3498,0.466302,3.12824,1.37079,0.0713584,0.374511,0.619361,28.5145,1.22352,-1.23859,2.62086,0.00884332,0.840112,1.99058,0.799579,10.1842,12.1031
0.00497563,0.067639,0.0016258,0.122558,1609.67,0.220061,0.072755,142.906,146.087,0.322855,5.59465,2.41017,0.141072,0.264631,0.538278,23.3942,1.18181,-3.31069,1.43849,0.00589485,0.34058,2.34394,0.830217,7.32831,9.90673
0.00472561,0.0688716,0.00152307,0.124811,1568.96,0.195778,0.0658769,140.384,74.9071,0.442467,5.46239,1.29565,0.0881622,0.300718,0.431849,24.7879,0.587808,-1.63974,2.39967,0.00828724,0.785482,3.22168,0.603196,9.51197,5.75943
0.0056111,0.0956556,0.00133277,0.150047,1990.45,0.144988,0.0316706,125.489,67.5178,0.311856,5.54915,1.35487,0.0848881,0.315832,0.60791,19.8638,0.854052,-1.79455,1.43285,0.00864336,0.486476,3.20285,1.08779,8.75807,12.6361
0.00396695,0.068031,0.0016676,0.129167,1635.25,0.390804,0.0428072,143.096,96.3178,0.323101,2.54388,2.18971,0.0946188,0.367609,0.445122,24.0424,0.624344,-2.30459,2.23352,0.00509749,0.499754,1.71218,1.25798,9.88787,9.3861
0.00667277,0.0802575,0.00133357,0.160073,1967.71,0.191849,0.0353704,217.211,61.2911,0.512063,6.69335,2.98714,0.140409,0.36027,0.619356,32.0651,1.2133,-1.33053,2.51933,0.00586771,0.833888,2.28751,1.18098,7.67,9.51164
0.00526335,0.0867599,0.00164814,0.107886,1834.53,0.289658,0.0420849,226.394,65.8684,0.382628,7.37772,2.79618,0.0994454,0.278646,0.380804,13.1914,1.03099,-2.31359,1.17055,0.00658565,0.817375,2.88499,1.05893,7.84266,13.2989
0.00593298,0.0779031,0.00156606,0.126513,1833.33,0.31459,0.0693546,160.357,123.589,0.514611,6.79153,1.95605,0.10832,0.147738,0.564712,18.753,1.0946,-2.5215,2.98695,0.00476578,0.812704,3.07067,0.678943,4.16916,4.96818
0.00717631,0.0805693,0.000967884,0.124699,1353.93,0.17124,0.0517368,211.176,98.9633,0.490312,2.82287,2.33255,0.0686825,0.17731,0.427584,28.155,0.727274,-1.74357,1.44308,0.00592451,0.862168,1.62971,0.719361,4.57948,7.21675
0.00368551,0.0614626,0.00154745,0.128348,2227.4,0.179049,0.0319054,200.838,164.066,0.356096,4.74679,1.57009,0.081158,0.317683,0.725502,28.3559,0.567355,-3.00408,3.35137,0.00632166,0.337228,3.07894,1.23484,7.70578,11.0633
0.00285304,0.0456493,0.000661552,0.158104,1339.84,0.23916,0.0308729,234.573,124.068,0.470674,3.00741,1.10376,0.0552321,0.260941,0.590144,13.299,1.36923,-2.6739,1.25964,0.0093917,0.624731,2.83084,1.24751,4.56053,13.0891
0.00594512,0.0628916,0.00167339,0.114082,1353.9,0.378565,0.0262084,209.351,128.991,0.459266,3.03206,2.40979,0.0665373,0.317314,0.68254,25.756,1.06678,-2.48961,1.66408,0.0061463,0.360369,2.69676,1.22639,4.45585,5.01741
0.00604123,0.0681047,0.000663137,0.157087,1770.81,0.318668,0.0292135,204.788,134.658,0.349163,4.22914,2.81035,0.141032,0.229994,0.488226,14.3223,1.0853,-2.41407,2.55301,0.00643665,0.530682,2.86079,0.642887,10.2927,5.81157
0.00661102,0.0863494,0.0014772,0.0733653,1890.95,0.247072,0.0537112,142.8,96.1548,0.270427,3.43013,1.45074,0.0508452,0.192402,0.638308,23.0428,0.765525,-1.37679,1.51503,0.0114414,0.555124,2.67611,0.962828,5.97206,8.2727
0.0054731,0.0985862,0.00151564,0.157672,2242.68,0.141379,0.0332731,148.032,63.1152,0.268209,2.78546,2.37577,0.0727942,0.297741,0.537736,31.7021,0.890088,-3.2194,3.22766,0.0114434,0.888788,2.59676,0.991152,7.3286,6.64608
0.00385704,0.0782149,0.00163635,0.103927,1346.11,0.15768,0.02845,150.046,132.383,0.346006,3.18816,2.79628,0.114005,0.297502,0.32689,25.8075,1.10201,-1.66837,2.31875,0.00601295,0.475002,3.08631,0.774213,4.11918,4.86562
0.00572477,0.0680832,0.00152199,0.168319,1669.97,0.26663,0.0313349,264.955,90.1916,0.443967,5.13886,2.37642,0.0702062,0.149745,0.393964,19.0292,0.564948,-1.44311,2.96343,0.00681491,0.915369,2.87358,1.23605,8.01668,6.65893
0.00390851,0.0421378,0.000599322,0.150374,1122.57,0.209157,0.0438763,256.445,101.252,0.211436,6.18829,2.511,0.0838535,0.154414,0.394343,14.3161,1.09795,-1.60964,1.52112,0.00529663,0.478508,1.43526,1.23055,5.47957,5.11123
0.00607869,0.0927056,0.0014193,0.182195,1644.02,0.33371,0.065986,216.51,153.219,0.28136,6.88515,1.52043,0.0658361,0.285406,0.399393,32.1326,0.802476,-3.00292,2.89974,0.00960822,0.911586,2.05521,1.15664,6.50815,11.2299
0.00516923,0.0534623,0.00102472,0.128178,1113.23,0.241411,0.0447395,256.722,71.9451,0.30897,5.10361,1.55751,0.127997,0.330111,0.595722,20.1286,1.07517,-2.02236,1.50263,0.0125446,0.624566,3.21733,0.726497,4.16232,6.82869
0.00498168,0.0595075,0.000657504,0.166817,1725.98,0.276798,0.0460114,214.695,127.531,0.327771,5.83227,2.26056,0.055558,0.222556,0.559173,16.185,1.20746,-2.84698,1.92064,0.010975,0.79114,1.85494,1.17998,9.04867,11.1134
0.00522334,0.0653687,0.00128586,0.0732425,1991.41,0.181325,0.0590017,206.223,153.044,0.348041,4.70783,1.42947,0.0563234,0.150854,0.705827,14.1362,0.537641,-1.4829,2.07218,0.012558,0.766671,1.47875,1.16158,6.40104,8.56766
0.00630226,0.0773935,0.000841006,0.135227,1134.42,0.167837,0.0524407,128.471,162.44,0.291425,3.10991,2.38782,0.123632,0.16508,0.391261,22.879,1.4427,-2.34353,2.83637,0.0111893,0.860141,1.95167,1.10338,8.4088,8.9412
0.0043529,0.04678,0.00166536,0.174794,1644.61,0.353512,0.0667235,195.996,70.6871,0.295209,4.53504,1.73017,0.0808109,0.283836,0.52538,34.0561,1.32273,-2.05925,3.26525,0.0124313,0.411169,2.51896,1.06519,4.26175,4.83099
0.00391023,0.0625021,0.00144781,0.176017,1459.39,0.341246,0.0601773,230.18,94.2957,0.42891,7.34928,1.77696,0.0888829,0.22285,0.29314,24.6791,0.535795,-2.98483,2.7358,0.00483439,0.888033,1.75755,1.05503,8.62256,13.3106
0.00272089,0.040598,0.00146177,0.160544,864.644,0.275478,0.0295266,230.507,127.798,0.25941,6.80212,2.37458,0.129877,0.267301,0.270013,17.2664,1.09998,-1.66724,2.0725,0.0115919,0.542393,3.30652,0.782054,6.90032,8.72666
0.00356155,0.0574074,0.00114392,0.169295,1707.83,0.283033,0.0330501,137.056,94.6486,0.357625,5.64605,1.99939,0.0529352,0.213305,0.600206,26.6141,0.890694,-2.20544,1.26447,0.0069903,0.834533,2.01367,1.18806,4.47783,5.65534
0.00498873,0.0713261,0.00103222,0.133378,1986.65,0.310957,0.0524095,134.899,79.5217,0.212082,4.70865,1.42549,0.149068,0.23343,0.432735,22.0517,1.00504,-2.54014,2.82097,0.00824448,0.485615,2.26591,1.25765,9.86596,12.0181
0.00632545,0.0863337,0.00147974,0.136136,1598.48,0.366594,0.0724237,130.104,101.389,0.346675,3.56867,2.37899,0.0900789,0.253809,0.261693,21.1246,0.629571,-3.43262,2.75557,0.00858898,0.578226,2.36069,1.18257,9.99785,8.98631
0.00687654,0.0769303,0.00138174,0.0758688,1593.33,0.256528,0.0464235,99.559,80.894,0.392493,3.35396,1.0621,0.0821793,0.262544,0.560225,33.0779,0.736098,-2.12263,1.92795,0.00869336,0.805629,1.23694,1.21821,9.32506,11.7032
0.00683531,0.0980632,0.00164298,0.0844454,1151.56,0.271132,0.042642,156.301,164.198,0.447007,4.63202,1.77722,0.0999056,0.34793,0.621837,32.327,0.671085,-1.96044,1.45683,0.00851341,0.640095,1.75839,0.902048,5.9142,12.385
0.00674265,0.0710211,0.00112039,0.111116,2313.47,0.198562,0.0388233,262.396,63.4312,0.471141,3.77953,1.30337,0.127225,0.300577,0.621044,23.4416,1.37077,-2.83769,2.4897,0.0105335,0.433277,1.53728,1.08842,8.37232,7.97655
0.0069028,0.0545505,0.00117002,0.145823,2122.97,0.269734,0.0650193,146.967,152.1,0.181113,4.03377,2.35904,0.117784,0.343699,0.608925,22.6403,1.2707,-2.01265,1.82085,0.00995611,0.751651,1.80273,0.997929,7.77744,5.78388
0.00640336,0.0382209,0.00147945,0.0705992,1358.7,0.273674,0.0682066,168.208,132.808,0.467322,5.35269,1.31682,0.0783899,0.128472,0.596895,17.4369,1.48848,-3.28572,2.69576,0.00940375,0.492307,1.14926,1.17482,6.37144,4.70037
0.00577519,0.0904389,0.00141974,0.0940643,1932.6,0.394291,0.033683,181.75,71.0709,0.375347,7.44258,2.76334,0.140896,0.130584,0.360159,16.4566,0.863059,-2.78111,2.07953,0.0126666,0.728398,1.5581,0.790841,7.63585,8.15203
0.00647532,0.0530243,0.00148698,0.149443,1201.47,0.389389,0.0638826,257.037,96.9079,0.494607,4.7453,1.88202,0.0747547,0.225379,0.670794,30.0378,0.755431,-3.10746,2.59943,0.00727248,0.4907,2.17863,1.01801,8.60096,5.94645
0.00611502,0.104533,0.00128941,0.0789128,1979.28,0.176131,0.0315144,261.077,73.5604,0.271932,5.23066,2.57798,0.127361,0.269024,0.494917,16.8448,0.58559,-3.43541,2.31179,0.00781671,0.569354,1.70396,0.834984,9.76337,4.879
0.0039104,0.0368819,0.00166158,0.0959446,1641.0,0.342802,0.0532313,192.154,92.7762,0.448885,3.86739,2.90649,0.120495,0.262892,0.420845,15.1393,1.00621,-2.10319,2.67307,0.00795792,0.480107,1.26371,0.508237,4.91345,10.2441
0.00253738,0.0631417,0.000776232,0.16246,1833.32,0.180337,0.0609857,235.824,123.545,0.431785,6.77833,2.25475,0.12785,0.325475,0.532143,25.4035,0.721247,-3.18031,2.39729,0.00638712,0.43859,3.11381,0.575513,5.39366,8.89115
0.00596791,0.0714117,0.00159392,0.10692,1364.88,0.370189,0.0447548,245.472,127.493,0.237669,4.60861,2.01858,0.12767,0.228466,0.477066,24.3815,0.630982,-1.64953,1.7102,0.00820708,0.648547,2.12812,1.15474,8.40397,11.6474
0.00509819,0.0529551,0.00110993,0.148625,2074.38,0.373359,0.0708584,192.527,87.2723,0.182337,2.56486,1.80865,0.139351,0.221075,0.487025,25.7913,1.13763,-2.79481,1.34968,0.00734158,0.315636,1.14004,0.906686,10.1355,4.82845
